matrix_name,rows,cols,nz,compiler_option,thread_option,chunk_size_option,scheduling_option,exec_time
bayer03.mtx,6747,6747,56196,-O3,2,1000,guided,0.050068
bayer03.mtx,6747,6747,56196,-O3,2,1000,guided,0.034094
bayer03.mtx,6747,6747,56196,-O3,2,1000,guided,0.031948
bayer03.mtx,6747,6747,56196,-O3,2,1000,guided,0.031948
bayer03.mtx,6747,6747,56196,-O3,2,1000,guided,0.032187
bayer03.mtx,6747,6747,56196,-O3,2,1000,guided,0.029802
bayer03.mtx,6747,6747,56196,-O3,2,1000,guided,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1000,guided,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,1000,guided,0.030994
bayer03.mtx,6747,6747,56196,-O3,2,10000,static,0.241041
bayer03.mtx,6747,6747,56196,-O3,2,10000,static,0.065088
bayer03.mtx,6747,6747,56196,-O3,2,10000,static,0.059843
bayer03.mtx,6747,6747,56196,-O3,2,10000,static,0.059128
bayer03.mtx,6747,6747,56196,-O3,2,10000,static,0.056982
bayer03.mtx,6747,6747,56196,-O3,2,10000,static,0.057936
bayer03.mtx,6747,6747,56196,-O3,2,10000,static,0.058174
bayer03.mtx,6747,6747,56196,-O3,2,10000,static,0.057936
bayer03.mtx,6747,6747,56196,-O3,2,10000,static,0.062943
bayer03.mtx,6747,6747,56196,-O3,2,10000,static,0.059128
bayer03.mtx,6747,6747,56196,-O3,2,10000,dynamic,0.156164
bayer03.mtx,6747,6747,56196,-O3,2,10000,dynamic,0.074863
bayer03.mtx,6747,6747,56196,-O3,2,10000,dynamic,0.058174
bayer03.mtx,6747,6747,56196,-O3,2,10000,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,2,10000,dynamic,0.056982
bayer03.mtx,6747,6747,56196,-O3,2,10000,dynamic,0.056028
bayer03.mtx,6747,6747,56196,-O3,2,10000,dynamic,0.056028
bayer03.mtx,6747,6747,56196,-O3,2,10000,dynamic,0.055790
bayer03.mtx,6747,6747,56196,-O3,2,10000,dynamic,0.066042
bayer03.mtx,6747,6747,56196,-O3,2,10000,dynamic,0.055790
bayer03.mtx,6747,6747,56196,-O3,2,10000,guided,0.272989
bayer03.mtx,6747,6747,56196,-O3,2,10000,guided,0.080109
bayer03.mtx,6747,6747,56196,-O3,2,10000,guided,0.062943
bayer03.mtx,6747,6747,56196,-O3,2,10000,guided,0.059128
bayer03.mtx,6747,6747,56196,-O3,2,10000,guided,0.059843
bayer03.mtx,6747,6747,56196,-O3,2,10000,guided,0.059128
bayer03.mtx,6747,6747,56196,-O3,2,10000,guided,0.056982
bayer03.mtx,6747,6747,56196,-O3,2,10000,guided,0.058889
bayer03.mtx,6747,6747,56196,-O3,2,10000,guided,0.059128
bayer03.mtx,6747,6747,56196,-O3,2,10000,guided,0.058889
bayer03.mtx,6747,6747,56196,-O3,4,1,static,0.473976
bayer03.mtx,6747,6747,56196,-O3,4,1,static,0.128031
bayer03.mtx,6747,6747,56196,-O3,4,1,static,0.082970
bayer03.mtx,6747,6747,56196,-O3,4,1,static,0.074148
bayer03.mtx,6747,6747,56196,-O3,4,1,static,0.083923
bayer03.mtx,6747,6747,56196,-O3,4,1,static,0.071764
bayer03.mtx,6747,6747,56196,-O3,4,1,static,0.076056
bayer03.mtx,6747,6747,56196,-O3,4,1,static,0.076056
